zip,market,tier,state,lat,lng
21620,"Non-compliant",nc,MD,39.2125,-76.0802
56549,"Non-compliant",nc,MN,46.9777,-96.4092
79072,"Out of Coverage",ooc,TX,34.1962,-101.7259
29909,"Out of Coverage",ooc,SC,32.3301,-80.8435
61452,"Out of Coverage",ooc,IL,40.2339,-90.6190
01432,"Non-compliant",nc,MA,42.5591,-71.5788
79073,"Out of Coverage",ooc,TX,34.0689,-101.8270
43731,"Out of Coverage",ooc,OH,39.7623,-82.0840
89021,"Out of Coverage",ooc,NV,36.5935,-114.4683
72372,"Non-compliant",nc,AR,34.9663,-90.9049
34946,"Out of Coverage",ooc,FL,27.5008,-80.3600
72634,"Non-compliant",nc,AR,36.2682,-92.5780
66948,"Non-compliant",nc,KS,39.6021,-97.8631
06505,"Out of Coverage",ooc,CT,41.3082,-72.9282
63030,"Non-compliant",nc,MO,38.1659,-90.7335
41561,"Out of Coverage",ooc,KY,37.3316,-82.4626
33329,"Out of Coverage",ooc,FL,26.1223,-80.1434
49868,"Non-compliant",nc,MI,46.3438,-85.5150
68362,"Non-compliant",nc,NE,40.1470,-97.4271
57424,"Non-compliant",nc,SD,45.0465,-98.3973
19602,"Non-compliant",nc,PA,40.3306,-75.9192
20156,"Non-compliant",nc,VA,38.7219,-77.4669
23415,"Non-compliant",nc,VA,37.9525,-75.5112
99706,"Non-compliant",nc,AK,64.8521,-147.9377
57465,"Non-compliant",nc,SD,45.1611,-98.6589
45816,"Out of Coverage",ooc,OH,41.0031,-83.7931
65730,"Non-compliant",nc,MO,36.6237,-94.1773
48889,"Non-compliant",nc,MI,43.3091,-84.7907
06752,"Out of Coverage",ooc,CT,41.5287,-73.3609
24037,"Non-compliant",nc,VA,37.2742,-79.9579
08758,"Out of Coverage",ooc,NJ,39.7896,-74.1954
84626,"Non-compliant",nc,UT,39.9739,-111.9554
78062,"Out of Coverage",ooc,TX,28.7397,-98.1786
31780,"Out of Coverage",ooc,GA,32.0339,-84.3586
12833,"Non-compliant",nc,NY,43.1401,-73.8398
57026,"Non-compliant",nc,SD,44.2350,-96.5011
50028,"Non-compliant",nc,IA,41.8204,-93.1583
23894,"Non-compliant",nc,VA,37.1157,-77.8352
13076,"Non-compliant",nc,NY,43.3527,-76.1477
61319,"Out of Coverage",ooc,IL,41.0310,-88.7668
38874,"Non-compliant",nc,MS,34.2265,-89.2519
98297,"Non-compliant",nc,WA,48.6876,-123.0369
15353,"Non-compliant",nc,PA,39.9615,-80.3078
84745,"Non-compliant",nc,UT,37.2316,-113.2446
24130,"Non-compliant",nc,VA,37.6165,-79.9837
60041,"Out of Coverage",ooc,IL,42.3631,-88.1587
24378,"Non-compliant",nc,VA,36.8611,-81.4929
43017,"Out of Coverage",ooc,OH,40.1093,-83.1146
61075,"Out of Coverage",ooc,IL,42.4715,-90.2580
28785,"Out of Coverage",ooc,NC,35.5330,-82.9719
78871,"Out of Coverage",ooc,TX,29.8085,-101.5587
29065,"Out of Coverage",ooc,SC,34.2717,-81.2712
79233,"Out of Coverage",ooc,TX,34.5303,-100.4455
79229,"Out of Coverage",ooc,TX,33.6280,-100.8197
57658,"Non-compliant",nc,SD,45.7006,-100.5332
14860,"Non-compliant",nc,NY,42.5966,-76.8339
07754,"Out of Coverage",ooc,NJ,40.2001,-74.0279
43524,"Out of Coverage",ooc,OH,41.2292,-84.0341
65768,"Non-compliant",nc,MO,36.9698,-92.3029
67526,"Non-compliant",nc,KS,38.3565,-98.5849
97537,"Non-compliant",nc,OR,42.4889,-123.1587
06248,"Out of Coverage",ooc,CT,41.6842,-72.3986
48874,"Non-compliant",nc,MI,43.1863,-84.6017
15565,"Non-compliant",nc,PA,39.7542,-79.0950
49413,"Non-compliant",nc,MI,43.5543,-85.8009
66869,"Non-compliant",nc,KS,38.4129,-96.5172
02379,"Non-compliant",nc,MA,42.0255,-71.0161
52338,"Non-compliant",nc,IA,41.8268,-91.6739
43913,"Out of Coverage",ooc,OH,40.2683,-80.6319
17557,"Non-compliant",nc,PA,40.1005,-76.0801
24477,"Non-compliant",nc,VA,38.0144,-79.0298
28749,"Out of Coverage",ooc,NC,35.8493,-82.0904
26033,"Non-compliant",nc,WV,39.8227,-80.5669
59451,"Non-compliant",nc,MT,47.2539,-109.3599
01366,"Non-compliant",nc,MA,42.4898,-72.1893
54623,"Non-compliant",nc,WI,43.7218,-91.0143
67009,"Non-compliant",nc,KS,37.2528,-98.2264
04417,"Non-compliant",nc,ME,45.2349,-68.3790
45490,"Out of Coverage",ooc,OH,39.7505,-84.2686
97818,"Non-compliant",nc,OR,45.8272,-119.7206
58041,"Non-compliant",nc,ND,46.0558,-96.8991
28756,"Out of Coverage",ooc,NC,35.3338,-82.1557
13601,"Non-compliant",nc,NY,43.9743,-75.9122
63433,"Non-compliant",nc,MO,39.5610,-91.1844
49081,"Non-compliant",nc,MI,42.1718,-85.6178
38772,"Non-compliant",nc,MS,33.5629,-91.0391
97049,"Non-compliant",nc,OR,45.3465,-121.9151
04763,"Non-compliant",nc,ME,46.1088,-68.1298
77442,"Out of Coverage",ooc,TX,29.4760,-96.4919
31794,"Out of Coverage",ooc,GA,31.4639,-83.4999
40146,"Out of Coverage",ooc,KY,37.8762,-86.2965
99159,"Non-compliant",nc,WA,47.3395,-118.6983
87524,"Non-compliant",nc,NM,36.9324,-105.6723
62525,"Out of Coverage",ooc,IL,39.8540,-88.9815
06110,"Out of Coverage",ooc,CT,41.7326,-72.7337
28428,"Out of Coverage",ooc,NC,34.0366,-77.8963
97125,"Non-compliant",nc,OR,45.6648,-123.1637
30722,"Out of Coverage",ooc,GA,34.7595,-84.9513
20634,"Non-compliant",nc,MD,38.2674,-76.4954
74565,"Non-compliant",nc,OK,34.8354,-95.8380
57566,"Non-compliant",nc,SD,43.3117,-101.0081
32664,"Out of Coverage",ooc,FL,29.4380,-82.2295
84782,"Non-compliant",nc,UT,37.3590,-113.6668
04061,"Non-compliant",nc,ME,43.6400,-70.7298
41425,"Out of Coverage",ooc,KY,37.8912,-83.4444
11514,"Non-compliant",nc,NY,40.7512,-73.6119
62070,"Out of Coverage",ooc,IL,39.2925,-90.7493
65541,"Non-compliant",nc,MO,37.6531,-91.7613
78024,"Out of Coverage",ooc,TX,30.0027,-99.4823
07716,"Out of Coverage",ooc,NJ,40.4015,-74.0309
54739,"Non-compliant",nc,WI,44.8670,-91.6752
43566,"Out of Coverage",ooc,OH,41.5022,-83.7331
11777,"Non-compliant",nc,NY,40.9457,-73.0611
68026,"Non-compliant",nc,NE,41.4333,-96.4981
41667,"Out of Coverage",ooc,KY,37.3170,-82.7041
14530,"Non-compliant",nc,NY,42.7229,-78.0059
56375,"Non-compliant",nc,MN,45.7118,-94.2817
26757,"Non-compliant",nc,WV,39.3424,-78.7481
69022,"Non-compliant",nc,NE,40.2808,-100.1676
18325,"Non-compliant",nc,PA,41.2338,-75.2573
13141,"Non-compliant",nc,NY,42.7950,-76.2141
46742,"Non-compliant",nc,IN,41.5566,-84.8951
08827,"Out of Coverage",ooc,NJ,40.6774,-74.9622
24003,"Non-compliant",nc,VA,37.2742,-79.9579
38060,"Out of Coverage",ooc,TN,35.2290,-89.5151
02842,"Non-compliant",nc,RI,41.5198,-71.2731
19444,"Non-compliant",nc,PA,40.0896,-75.2601
34684,"Out of Coverage",ooc,FL,28.0848,-82.7253
23824,"Non-compliant",nc,VA,37.0916,-77.9851
98564,"Non-compliant",nc,WA,46.5131,-122.4789
20108,"Non-compliant",nc,VA,38.7447,-77.4872
47618,"Non-compliant",nc,IN,38.1081,-87.5589
56386,"Non-compliant",nc,MN,46.1121,-93.4972
71860,"Non-compliant",nc,AR,33.3569,-93.5013
16436,"Non-compliant",nc,PA,41.9200,-79.4482
87028,"Non-compliant",nc,NM,34.3813,-106.8150
17368,"Non-compliant",nc,PA,39.9966,-76.5270
62081,"Out of Coverage",ooc,IL,39.2831,-90.2558
40489,"Out of Coverage",ooc,KY,37.3499,-84.6655
97760,"Non-compliant",nc,OR,44.3909,-121.2379
76558,"Out of Coverage",ooc,TX,31.3514,-97.6444
15417,"Non-compliant",nc,PA,40.0237,-79.8839
25106,"Non-compliant",nc,WV,38.8265,-82.1364
01879,"Non-compliant",nc,MA,42.6724,-71.4158
70009,"Non-compliant",nc,LA,29.9841,-90.1529
30830,"Out of Coverage",ooc,GA,33.1013,-81.9908
70732,"Non-compliant",nc,LA,30.5960,-91.6165
49725,"Non-compliant",nc,MI,45.9939,-83.9396
47987,"Non-compliant",nc,IN,40.1186,-87.2602
39481,"Non-compliant",nc,MS,31.8447,-89.2621
47735,"Non-compliant",nc,IN,37.9971,-87.5750
38305,"Out of Coverage",ooc,TN,35.6829,-88.8281
41201,"Out of Coverage",ooc,KY,38.0741,-82.7447
13418,"Non-compliant",nc,NY,42.8501,-75.3815
34137,"Out of Coverage",ooc,FL,25.9542,-81.3575
11556,"Non-compliant",nc,NY,40.7548,-73.6018
46763,"Non-compliant",nc,IN,41.2991,-85.1901
61544,"Out of Coverage",ooc,IL,40.6950,-90.2616
47371,"Non-compliant",nc,IN,40.4306,-84.9928
27650,"Out of Coverage",ooc,NC,35.7977,-78.6253
62477,"Out of Coverage",ooc,IL,39.2402,-87.6512
79029,"Out of Coverage",ooc,TX,35.8823,-101.9680
15032,"Non-compliant",nc,PA,40.6423,-79.8509
46064,"Non-compliant",nc,IN,39.9975,-85.7466
99783,"Non-compliant",nc,AK,65.6092,-168.0875
62028,"Out of Coverage",ooc,IL,38.9594,-90.3541
74083,"Non-compliant",nc,OK,36.9402,-95.7768
13068,"Non-compliant",nc,NY,42.4998,-76.3636
66416,"Non-compliant",nc,KS,39.5155,-95.8517
66834,"Non-compliant",nc,KS,38.8636,-96.4800
38050,"Out of Coverage",ooc,TN,35.8379,-89.2273
33953,"Out of Coverage",ooc,FL,27.0040,-82.2117
40492,"Out of Coverage",ooc,KY,37.4234,-84.3022
45414,"Out of Coverage",ooc,OH,39.8285,-84.2024
48743,"Non-compliant",nc,MI,44.4197,-83.8719
56548,"Non-compliant",nc,MN,47.3551,-96.7980
13244,"Non-compliant",nc,NY,43.0377,-76.1396
48663,"Non-compliant",nc,MI,43.4195,-83.9508
47619,"Non-compliant",nc,IN,38.1961,-87.2935
54213,"Non-compliant",nc,WI,44.6996,-87.5215
29302,"Out of Coverage",ooc,SC,34.8939,-81.8340
48051,"Non-compliant",nc,MI,42.6938,-82.8207
48621,"Non-compliant",nc,MI,44.7205,-84.0525
39465,"Non-compliant",nc,MS,31.3472,-89.2222
04645,"Non-compliant",nc,ME,44.0561,-68.6206
78130,"Out of Coverage",ooc,TX,29.7229,-98.0742
12819,"Non-compliant",nc,NY,43.6435,-73.4326
56382,"Non-compliant",nc,MN,45.9431,-94.6289
83001,"Non-compliant",nc,WY,43.4528,-110.7393
36280,"Non-compliant",nc,AL,33.3743,-85.3997
81244,"Non-compliant",nc,CO,38.3697,-105.1639
15711,"Non-compliant",nc,PA,41.0018,-78.9666
12409,"Non-compliant",nc,NY,42.0406,-74.1551
55074,"Non-compliant",nc,MN,45.3576,-92.7609
76804,"Out of Coverage",ooc,TX,31.7742,-99.0921
33737,"Out of Coverage",ooc,FL,27.8918,-82.7248
03435,"Non-compliant",nc,NH,42.9337,-72.2781
70776,"Non-compliant",nc,LA,30.2528,-91.0857
13493,"Non-compliant",nc,NY,43.4106,-75.9044
45859,"Out of Coverage",ooc,OH,40.6899,-83.8111
60549,"Out of Coverage",ooc,IL,41.4995,-88.7509
55390,"Non-compliant",nc,MN,45.0666,-93.9664
40983,"Out of Coverage",ooc,KY,37.3330,-83.7666
72482,"Non-compliant",nc,AR,36.2453,-91.3792
02325,"Non-compliant",nc,MA,41.9873,-70.9728
69042,"Non-compliant",nc,NE,40.4948,-100.3849
30011,"Out of Coverage",ooc,GA,34.0191,-83.8261
98259,"Non-compliant",nc,WA,48.1520,-122.2074
63758,"Non-compliant",nc,MO,37.1858,-89.5575
49232,"Non-compliant",nc,MI,41.7361,-84.7245
87513,"Non-compliant",nc,NM,36.5796,-105.6873
75688,"Out of Coverage",ooc,TX,32.5540,-94.2394
60531,"Out of Coverage",ooc,IL,41.6066,-88.7716
62664,"Out of Coverage",ooc,IL,40.2023,-89.6982
46570,"Non-compliant",nc,IN,41.2166,-86.1095
78125,"Out of Coverage",ooc,TX,28.5552,-97.9407
68758,"Non-compliant",nc,NE,41.7498,-97.7740
01756,"Non-compliant",nc,MA,42.0967,-71.5499
12234,"Non-compliant",nc,NY,42.6526,-73.7562
67149,"Non-compliant",nc,KS,37.5696,-97.6306
20684,"Non-compliant",nc,MD,38.1441,-76.4083
04662,"Non-compliant",nc,ME,44.2941,-68.2849
43760,"Out of Coverage",ooc,OH,39.8788,-82.1880
70353,"Non-compliant",nc,LA,29.3695,-90.6970
17978,"Non-compliant",nc,PA,40.6258,-76.6218
14218,"Non-compliant",nc,NY,42.8146,-78.8078
60530,"Out of Coverage",ooc,IL,41.7864,-88.9714
49019,"Non-compliant",nc,MI,42.2454,-85.5299
22731,"Non-compliant",nc,VA,38.3366,-78.2573
12256,"Non-compliant",nc,NY,42.6526,-73.7562
68837,"Non-compliant",nc,NE,41.6808,-99.0062
43832,"Out of Coverage",ooc,OH,40.2739,-81.5940
39194,"Non-compliant",nc,MS,32.8594,-90.4031
70532,"Non-compliant",nc,LA,30.4715,-92.6996
04616,"Non-compliant",nc,ME,44.2541,-68.5565
79758,"Out of Coverage",ooc,TX,32.0245,-102.3572
06927,"Out of Coverage",ooc,CT,41.0534,-73.5387
33702,"Out of Coverage",ooc,FL,27.8427,-82.6448
15345,"Non-compliant",nc,PA,40.0331,-80.1145
37840,"Out of Coverage",ooc,TN,36.0366,-84.3486
10920,"Non-compliant",nc,NY,41.1487,-73.9413
77331,"Out of Coverage",ooc,TX,30.6027,-95.1086
24315,"Non-compliant",nc,VA,37.1376,-81.0201
30475,"Out of Coverage",ooc,GA,32.1775,-82.3739
56267,"Non-compliant",nc,MN,45.5921,-95.9172
49129,"Non-compliant",nc,MI,41.8255,-86.6911
62248,"Out of Coverage",ooc,IL,38.3044,-89.9935
37615,"Out of Coverage",ooc,TN,36.3996,-82.4523
53563,"Non-compliant",nc,WI,42.7791,-88.9531
45657,"Out of Coverage",ooc,OH,38.8520,-83.2222
77801,"Out of Coverage",ooc,TX,30.6327,-96.3662
56119,"Non-compliant",nc,MN,43.7032,-95.4807
04288,"Non-compliant",nc,ME,44.1712,-70.3659
56568,"Non-compliant",nc,MN,47.5373,-96.7574
76870,"Out of Coverage",ooc,TX,31.6410,-98.5276
33973,"Out of Coverage",ooc,FL,26.6020,-81.7311
70750,"Non-compliant",nc,LA,30.5379,-91.7563
52802,"Non-compliant",nc,IA,41.5164,-90.6141
43613,"Out of Coverage",ooc,OH,41.7039,-83.6034
76577,"Out of Coverage",ooc,TX,30.6082,-97.1764
75157,"Out of Coverage",ooc,TX,32.4626,-96.4533
41181,"Out of Coverage",ooc,KY,38.2045,-82.9076
68973,"Non-compliant",nc,NE,40.4591,-98.5551
71644,"Non-compliant",nc,AR,34.1032,-91.7057
27504,"Out of Coverage",ooc,NC,35.4037,-78.5421
99821,"Non-compliant",nc,AK,58.4494,-134.7003
43464,"Out of Coverage",ooc,OH,41.3910,-82.8990
27821,"Out of Coverage",ooc,NC,35.3236,-76.8794
42743,"Out of Coverage",ooc,KY,37.2430,-85.5236
24732,"Non-compliant",nc,WV,37.3448,-80.9279
70706,"Non-compliant",nc,LA,30.6085,-90.9038
59337,"Non-compliant",nc,MT,47.3208,-106.9101
71639,"Non-compliant",nc,AR,33.8921,-91.4861
57326,"Non-compliant",nc,SD,43.8108,-99.3307
16127,"Non-compliant",nc,PA,41.1607,-80.0841
11004,"Non-compliant",nc,NY,40.7481,-73.7114
43317,"Out of Coverage",ooc,OH,40.4789,-82.6828
76849,"Out of Coverage",ooc,TX,30.4754,-99.7473
27510,"Out of Coverage",ooc,NC,35.9055,-79.0901
65789,"Non-compliant",nc,MO,36.8441,-91.9137
56294,"Non-compliant",nc,MN,44.3149,-95.2130
63782,"Non-compliant",nc,MO,37.0710,-90.0092
74873,"Non-compliant",nc,OK,35.2502,-96.9667
37137,"Out of Coverage",ooc,TN,35.8763,-87.5067
43435,"Out of Coverage",ooc,OH,41.3260,-83.3186
73447,"Non-compliant",nc,OK,34.1899,-96.8778
05829,"Non-compliant",nc,VT,44.9502,-72.1376
04573,"Non-compliant",nc,ME,43.9462,-69.5516
48049,"Non-compliant",nc,MI,43.0349,-82.5748
21703,"Non-compliant",nc,MD,39.3647,-77.4636
98834,"Non-compliant",nc,WA,48.1171,-120.0891
04978,"Non-compliant",nc,ME,44.6301,-69.8075
58072,"Non-compliant",nc,ND,46.9268,-98.0033
08010,"Out of Coverage",ooc,NJ,40.0565,-74.9114
70450,"Non-compliant",nc,LA,30.9536,-90.2769
16057,"Non-compliant",nc,PA,41.0454,-80.0468
11949,"Non-compliant",nc,NY,40.8421,-72.8002
88578,"Out of Coverage",ooc,TX,31.6948,-106.3000
20630,"Non-compliant",nc,MD,38.1719,-76.4731
01224,"Non-compliant",nc,MA,42.5126,-73.1929
15142,"Non-compliant",nc,PA,40.3847,-80.1209
48708,"Non-compliant",nc,MI,43.5821,-83.8781
82932,"Non-compliant",nc,WY,42.0834,-109.4184
67543,"Non-compliant",nc,KS,37.8989,-97.7828
10560,"Non-compliant",nc,NY,41.3414,-73.5929
62471,"Out of Coverage",ooc,IL,38.9439,-89.1041
02576,"Non-compliant",nc,MA,41.7796,-70.7642
27519,"Out of Coverage",ooc,NC,35.8072,-78.8870
29620,"Out of Coverage",ooc,SC,34.1819,-82.3785
30619,"Out of Coverage",ooc,GA,33.8803,-83.2341
84068,"Non-compliant",nc,UT,40.6680,-111.5054
66763,"Non-compliant",nc,KS,37.4466,-94.6916
31008,"Out of Coverage",ooc,GA,32.6181,-83.7890
44660,"Out of Coverage",ooc,OH,40.6223,-81.7825
17078,"Non-compliant",nc,PA,40.3011,-76.5886
75164,"Out of Coverage",ooc,TX,33.0612,-96.3072
27806,"Out of Coverage",ooc,NC,35.3023,-76.7994
64688,"Non-compliant",nc,MO,39.8011,-93.3868
42788,"Out of Coverage",ooc,KY,37.5438,-86.0395
72670,"Non-compliant",nc,AR,36.0242,-93.3646
14141,"Non-compliant",nc,NY,42.5200,-78.6847
59844,"Non-compliant",nc,MT,48.0537,-115.9407
45318,"Out of Coverage",ooc,OH,40.1176,-84.3496
06840,"Out of Coverage",ooc,CT,41.1510,-73.4944
23149,"Non-compliant",nc,VA,37.5949,-76.5921
79831,"Out of Coverage",ooc,TX,30.3068,-103.6704
15030,"Non-compliant",nc,PA,40.5821,-79.7818
79561,"Out of Coverage",ooc,TX,32.4898,-100.1195
56384,"Non-compliant",nc,MN,45.8097,-94.5755
73059,"Non-compliant",nc,OK,35.3067,-97.9664
56722,"Non-compliant",nc,MN,47.9845,-96.6428
10973,"Non-compliant",nc,NY,41.3760,-74.4847
16622,"Non-compliant",nc,PA,40.3367,-78.0272
79704,"Out of Coverage",ooc,TX,31.8693,-102.0317
64701,"Non-compliant",nc,MO,38.6419,-94.3285
33129,"Out of Coverage",ooc,FL,25.7559,-80.2013
38506,"Out of Coverage",ooc,TN,36.1819,-85.4408
46308,"Non-compliant",nc,IN,41.4170,-87.3653
98340,"Non-compliant",nc,WA,47.9061,-122.5655
73729,"Non-compliant",nc,OK,36.4090,-98.4423
44237,"Out of Coverage",ooc,OH,41.1287,-81.5400
19357,"Non-compliant",nc,PA,39.8540,-75.6413
26343,"Non-compliant",nc,WV,38.8720,-80.4368
15449,"Non-compliant",nc,PA,39.9636,-79.7853
98532,"Non-compliant",nc,WA,46.6382,-122.9658
58244,"Non-compliant",nc,ND,48.1514,-97.6443
83433,"Non-compliant",nc,ID,44.3192,-111.6017
57758,"Non-compliant",nc,SD,45.0310,-102.8031
78659,"Out of Coverage",ooc,TX,30.1858,-97.1198
18351,"Non-compliant",nc,PA,40.9214,-75.0970
22471,"Non-compliant",nc,VA,38.3993,-77.5814
